excel_row,reason,compte,centre,designation,montant
1128,missing_centre_after_93to94,6043000,93.3.7.3 Actes Dermatologie,PRODUITS D'ENTRETIEN,1350
1132,invalid_required_fields,6043000,93.3.6.4 MAPA,PRODUITS D'ENTRETIEN,None
1133,invalid_required_fields,6043000,93.3.6.5 Echocoeur,PRODUITS D'ENTRETIEN,None
1134,invalid_required_fields,6043000,93.3.6.6 Holter,PRODUITS D'ENTRETIEN,None
1139,invalid_required_fields,6043000,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,PRODUITS D'ENTRETIEN,None
1145,invalid_required_fields,6043000,93.1.1.2.1 CA,PRODUITS D'ENTRETIEN,None
1146,invalid_required_fields,6043000,93.1.1.2.2 CME,PRODUITS D'ENTRETIEN,None
1147,invalid_required_fields,6043000,93.1.1.2.3 CTE,PRODUITS D'ENTRETIEN,None
1148,invalid_required_fields,6043000,93.1.1.2.4 Commission de passation des marchés,PRODUITS D'ENTRETIEN,None
1150,missing_centre_after_93to94,6043000,93.1.2.2.1 Bureau de la facturation,PRODUITS D'ENTRETIEN,258975
1151,missing_centre_after_93to94,6043000,93.1.2.2.2 Bureau des entrées,PRODUITS D'ENTRETIEN,258975
1156,missing_centre_after_93to94,6043000,93.1.6.2.1 Caisse dépenses,PRODUITS D'ENTRETIEN,9859
1157,missing_centre_after_93to94,6043000,93.1.6.2.2 Caisse recettes (caisse principale),PRODUITS D'ENTRETIEN,159257
1158,missing_centre_after_93to94,6043000,93.1.6.3 Division recouvrement,PRODUITS D'ENTRETIEN,22578
1160,invalid_required_fields,6043000,93.1.3.2 division Comptabilité analytique,PRODUITS D'ENTRETIEN,None
1161,invalid_required_fields,6043000,93.1.3.3 division suivi budgétaire,PRODUITS D'ENTRETIEN,None
1163,invalid_required_fields,6043000,93.1.11.1 Brancardage,PRODUITS D'ENTRETIEN,None
1164,invalid_required_fields,6043000,93.1.11.2 Division qualité ,PRODUITS D'ENTRETIEN,None
1166,invalid_required_fields,6043000,93.1.11.4.1 CLIN,PRODUITS D'ENTRETIEN,None
1167,invalid_required_fields,6043000,93.1.11.4.2 Comité 5S,PRODUITS D'ENTRETIEN,None
1168,invalid_required_fields,6043000,93.1.9.1 Secrétariat SS,PRODUITS D'ENTRETIEN,None
1169,invalid_required_fields,6043000,93.1.9.2 Cellule de communication,PRODUITS D'ENTRETIEN,None
1170,invalid_required_fields,6043000,93.1.9.3 Division accueil et orientation,PRODUITS D'ENTRETIEN,None
1171,invalid_required_fields,6043000,93.1.9.4 Prise en charge des Cas sociaux,PRODUITS D'ENTRETIEN,None
1172,invalid_required_fields,6043000,93.1.9.5 MAGAL,PRODUITS D'ENTRETIEN,None
1174,missing_centre_after_93to94,6043000,93.1.5.2.1 Administration du personnel,PRODUITS D'ENTRETIEN,8005
1175,missing_centre_after_93to94,6043000,93.1.5.2.2 Gestion de la paie,PRODUITS D'ENTRETIEN,10627
1176,invalid_required_fields,6043000,93.1.5.3.1 Bureau formation,PRODUITS D'ENTRETIEN,None
1177,missing_centre_after_93to94,6043000,93.1.5.3.2 Gestion des carrières et des compétences,PRODUITS D'ENTRETIEN,8005
1178,invalid_required_fields,6043000,93.1.5.3.3 CHST,PRODUITS D'ENTRETIEN,None
1179,invalid_required_fields,6043000,"93.1. 12.2 Division génie-civil (infrastructures, etc)",PRODUITS D'ENTRETIEN,None
1180,invalid_required_fields,6043000,93.1. 12.3 Division biomédicale,PRODUITS D'ENTRETIEN,None
1181,invalid_required_fields,6043000,93.1. 12.4 Cellule informatique et télécoms,PRODUITS D'ENTRETIEN,None
1182,invalid_required_fields,6043000,93.1. 12.5 magasin STM,PRODUITS D'ENTRETIEN,None
1183,missing_centre_after_93to94,6043000,93.1. 13.1 Division hygiène,PRODUITS D'ENTRETIEN,39856
1184,missing_centre_after_93to94,6043000,93.1. 13.2 Division sécurité,PRODUITS D'ENTRETIEN,39854
1185,invalid_required_fields,6043000,93.1.7.1 Magasin CM,PRODUITS D'ENTRETIEN,None
1186,invalid_required_fields,6043000,93.1.7.2 Comptabilité des matières S,PRODUITS D'ENTRETIEN,None
1202,missing_centre_after_93to94,6047000,93. 3.17.4 Actes Gynécologie Obstétrique,FOURNITURES DE BUREAU,62580
1204,invalid_required_fields,6047000,93.3.20.2 Hospitalisations Ophtalmologie,FOURNITURES DE BUREAU,None
1209,missing_centre_after_93to94,6047000,93.2.3.2Radio standard,FOURNITURES DE BUREAU,41853
1226,invalid_required_fields,6047000,93.1.14.1 Pharmacie IB,FOURNITURES DE BUREAU,None
1230,missing_centre_after_93to94,6047000,93.3.2.3 hospitalisation Anesthesie Réanimation,FOURNITURES DE BUREAU,12587
1232,invalid_required_fields,6047000,93.3.3.2 Mise en Observations Consultations externes,FOURNITURES DE BUREAU,None
1236,missing_centre_after_93to94,6047000,93.3.7.3 Actes Dermatologie,FOURNITURES DE BUREAU,15878
1241,missing_centre_after_93to94,6047000,93.3.6.5 Echocoeur,FOURNITURES DE BUREAU,28775
1247,invalid_required_fields,6047000,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,FOURNITURES DE BUREAU,None
1253,invalid_required_fields,6047000,93.1.1.2.1 CA,FOURNITURES DE BUREAU,None
1254,invalid_required_fields,6047000,93.1.1.2.2 CME,FOURNITURES DE BUREAU,None
1255,invalid_required_fields,6047000,93.1.1.2.3 CTE,FOURNITURES DE BUREAU,None
1256,invalid_required_fields,6047000,93.1.1.2.4 Commission de passation des marchés,FOURNITURES DE BUREAU,None
1258,missing_centre_after_93to94,6047000,93.1.2.2.1 Bureau de la facturation,FOURNITURES DE BUREAU,125887
1259,missing_centre_after_93to94,6047000,93.1.2.2.2 Bureau des entrées,FOURNITURES DE BUREAU,125887
1264,missing_centre_after_93to94,6047000,93.1.6.2.1 Caisse dépenses,FOURNITURES DE BUREAU,132800
1265,missing_centre_after_93to94,6047000,93.1.6.2.2 Caisse recettes (caisse principale),FOURNITURES DE BUREAU,357000
1266,missing_centre_after_93to94,6047000,93.1.6.3 Division recouvrement,FOURNITURES DE BUREAU,99874
1269,invalid_required_fields,6047000,93.1.3.3 division suivi budgétaire,FOURNITURES DE BUREAU,None
1271,invalid_required_fields,6047000,93.1.11.1 Brancardage,FOURNITURES DE BUREAU,None
1272,invalid_required_fields,6047000,93.1.11.2 Division qualité ,FOURNITURES DE BUREAU,None
1274,invalid_required_fields,6047000,93.1.11.4.1 CLIN,FOURNITURES DE BUREAU,None
1275,invalid_required_fields,6047000,93.1.11.4.2 Comité 5S,FOURNITURES DE BUREAU,None
1277,invalid_required_fields,6047000,93.1.9.2 Cellule de communication,FOURNITURES DE BUREAU,None
1278,missing_centre_after_93to94,6047000,93.1.9.3 Division accueil et orientation,FOURNITURES DE BUREAU,72154
1279,missing_centre_after_93to94,6047000,93.1.9.4 Prise en charge des Cas sociaux,FOURNITURES DE BUREAU,0
1280,missing_centre_after_93to94,6047000,93.1.9.5 MAGAL,FOURNITURES DE BUREAU,0
1282,missing_centre_after_93to94,6047000,93.1.5.2.1 Administration du personnel,FOURNITURES DE BUREAU,18547
1283,missing_centre_after_93to94,6047000,93.1.5.2.2 Gestion de la paie,FOURNITURES DE BUREAU,14785
1284,invalid_required_fields,6047000,93.1.5.3.1 Bureau formation,FOURNITURES DE BUREAU,None
1285,missing_centre_after_93to94,6047000,93.1.5.3.2 Gestion des carrières et des compétences,FOURNITURES DE BUREAU,14785
1286,missing_centre_after_93to94,6047000,93.1.5.3.3 CHST,FOURNITURES DE BUREAU,0
1287,missing_centre_after_93to94,6047000,"93.1. 12.2 Division génie-civil (infrastructures, etc)",FOURNITURES DE BUREAU,32587
1288,missing_centre_after_93to94,6047000,93.1. 12.3 Division biomédicale,FOURNITURES DE BUREAU,22450
1289,missing_centre_after_93to94,6047000,93.1. 12.4 Cellule informatique et télécoms,FOURNITURES DE BUREAU,22450
1290,missing_centre_after_93to94,6047000,93.1. 12.5 magasin STM,FOURNITURES DE BUREAU,58701
1291,missing_centre_after_93to94,6047000,93.1. 13.1 Division hygiène,FOURNITURES DE BUREAU,19850
1292,missing_centre_after_93to94,6047000,93.1. 13.2 Division sécurité,FOURNITURES DE BUREAU,19850
1309,missing_centre_after_93to94,6047100,93. 3.17.4 Actes Gynécologie Obstétrique,CONSOMMABLES INFORMATIQUES,88455
1311,invalid_required_fields,6047100,93.3.20.2 Hospitalisations Ophtalmologie,CONSOMMABLES INFORMATIQUES,None
1316,missing_centre_after_93to94,6047100,93.2.3.2Radio standard,CONSOMMABLES INFORMATIQUES,98145
1336,missing_centre_after_93to94,6047100,93.3.2.3 hospitalisation Anesthesie Réanimation,CONSOMMABLES INFORMATIQUES,0
1342,missing_centre_after_93to94,6047100,93.3.7.3 Actes Dermatologie,CONSOMMABLES INFORMATIQUES,0
1347,missing_centre_after_93to94,6047100,93.3.6.5 Echocoeur,CONSOMMABLES INFORMATIQUES,0
1349,invalid_required_fields,6047100,93.3.19.1 Consultations ORL,CONSOMMABLES INFORMATIQUES,None
1359,invalid_required_fields,6047100,93.1.1.2.1 CA,CONSOMMABLES INFORMATIQUES,None
1360,invalid_required_fields,6047100,93.1.1.2.2 CME,CONSOMMABLES INFORMATIQUES,None
1361,invalid_required_fields,6047100,93.1.1.2.3 CTE,CONSOMMABLES INFORMATIQUES,None
1362,invalid_required_fields,6047100,93.1.1.2.4 Commission de passation des marchés,CONSOMMABLES INFORMATIQUES,None
1364,missing_centre_after_93to94,6047100,93.1.2.2.2 Bureau des entrées,CONSOMMABLES INFORMATIQUES,588262
1369,missing_centre_after_93to94,6047100,93.1.6.2.1 Caisse dépenses,CONSOMMABLES INFORMATIQUES,258222
1370,missing_centre_after_93to94,6047100,93.1.6.2.2 Caisse recettes (caisse principale),CONSOMMABLES INFORMATIQUES,879450
1371,missing_centre_after_93to94,6047100,93.1.6.3 Division recouvrement,CONSOMMABLES INFORMATIQUES,235874
1379,missing_centre_after_93to94,6047100,93.1.11.4.1 CLIN,CONSOMMABLES INFORMATIQUES,0
1380,missing_centre_after_93to94,6047100,93.1.11.4.2 Comité 5S,CONSOMMABLES INFORMATIQUES,0
1383,missing_centre_after_93to94,6047100,93.1.9.3 Division accueil et orientation,CONSOMMABLES INFORMATIQUES,9500
1384,missing_centre_after_93to94,6047100,93.1.9.4 Prise en charge des Cas sociaux,CONSOMMABLES INFORMATIQUES,0
1385,missing_centre_after_93to94,6047100,93.1.9.5 MAGAL,CONSOMMABLES INFORMATIQUES,0
1387,missing_centre_after_93to94,6047100,93.1.5.2.1 Administration du personnel,CONSOMMABLES INFORMATIQUES,2587
1388,missing_centre_after_93to94,6047100,93.1.5.2.2 Gestion de la paie,CONSOMMABLES INFORMATIQUES,4874
1389,missing_centre_after_93to94,6047100,93.1.5.3.2 Gestion des carrières et des compétences,CONSOMMABLES INFORMATIQUES,5002
1390,missing_centre_after_93to94,6047100,93.1.5.3.3 CHST,CONSOMMABLES INFORMATIQUES,0
1391,missing_centre_after_93to94,6047100,"93.1. 12.2 Division génie-civil (infrastructures, etc)",CONSOMMABLES INFORMATIQUES,0
1392,missing_centre_after_93to94,6047100,93.1. 12.3 Division biomédicale,CONSOMMABLES INFORMATIQUES,0
1393,missing_centre_after_93to94,6047100,93.1. 12.4 Cellule informatique et télécoms,CONSOMMABLES INFORMATIQUES,0
1394,missing_centre_after_93to94,6047100,93.1. 12.5 magasin STM,CONSOMMABLES INFORMATIQUES,0
1395,missing_centre_after_93to94,6047100,93.1. 13.1 Division hygiène,CONSOMMABLES INFORMATIQUES,0
1396,missing_centre_after_93to94,6047100,93.1. 13.2 Division sécurité,CONSOMMABLES INFORMATIQUES,0
1414,missing_centre_after_93to94,6048000,93. 3.17.4 Actes Gynécologie Obstétrique,IMPRIMES,89225
1421,missing_centre_after_93to94,6048000,93.2.3.2Radio standard,IMPRIMES,28650
1442,missing_centre_after_93to94,6048000,93.3.2.3 hospitalisation Anesthesie Réanimation,IMPRIMES,7124
1448,missing_centre_after_93to94,6048000,93.3.7.3 Actes Dermatologie,IMPRIMES,22500
1453,missing_centre_after_93to94,6048000,93.3.6.5 Echocoeur,IMPRIMES,52700
1465,missing_centre_after_93to94,6048000,93.1.1.2.1 CA,IMPRIMES,0
1467,missing_centre_after_93to94,6048000,93.1.1.2.3 CTE,IMPRIMES,0
1468,missing_centre_after_93to94,6048000,93.1.1.2.4 Commission de passation des marchés,IMPRIMES,0
1470,missing_centre_after_93to94,6048000,93.1.2.2.1 Bureau de la facturation,IMPRIMES,215305
1471,missing_centre_after_93to94,6048000,93.1.2.2.2 Bureau des entrées,IMPRIMES,115305
1476,missing_centre_after_93to94,6048000,93.1.6.2.1 Caisse dépenses,IMPRIMES,221580
1477,missing_centre_after_93to94,6048000,93.1.6.2.2 Caisse recettes (caisse principale),IMPRIMES,398500
1478,missing_centre_after_93to94,6048000,93.1.6.3 Division recouvrement,IMPRIMES,198066
1486,missing_centre_after_93to94,6048000,93.1.11.4.1 CLIN,IMPRIMES,0
1487,missing_centre_after_93to94,6048000,93.1.11.4.2 Comité 5S,IMPRIMES,0
1490,missing_centre_after_93to94,6048000,93.1.9.3 Division accueil et orientation,IMPRIMES,0
1491,missing_centre_after_93to94,6048000,93.1.9.4 Prise en charge des Cas sociaux,IMPRIMES,0
1492,missing_centre_after_93to94,6048000,93.1.9.5 MAGAL,IMPRIMES,0
1494,missing_centre_after_93to94,6048000,93.1.5.2.1 Administration du personnel,IMPRIMES,0
1495,missing_centre_after_93to94,6048000,93.1.5.2.2 Gestion de la paie,IMPRIMES,0
1496,missing_centre_after_93to94,6048000,93.1.5.3.1 Bureau formation,IMPRIMES,0
1497,missing_centre_after_93to94,6048000,93.1.5.3.2 Gestion des carrières et des compétences,IMPRIMES,0
1498,missing_centre_after_93to94,6048000,93.1.5.3.3 CHST,IMPRIMES,0
1499,missing_centre_after_93to94,6048000,"93.1. 12.2 Division génie-civil (infrastructures, etc)",IMPRIMES,0
1500,missing_centre_after_93to94,6048000,93.1. 12.3 Division biomédicale,IMPRIMES,0
1501,missing_centre_after_93to94,6048000,93.1. 12.4 Cellule informatique et télécoms,IMPRIMES,0
1502,missing_centre_after_93to94,6048000,93.1. 12.5 magasin STM,IMPRIMES,0
1503,missing_centre_after_93to94,6048000,93.1. 13.1 Division hygiène,IMPRIMES,0
1504,missing_centre_after_93to94,6048000,93.1. 13.2 Division sécurité,IMPRIMES,0
1511,missing_centre_after_93to94,6080000,93.1.2.2.1 Bureau de la facturation,ACHATS D'EMBALLAGES,304360
1512,missing_centre_after_93to94,6080000,93.1.2.2.2 Bureau des entrées,ACHATS D'EMBALLAGES,304360
1516,missing_centre_after_93to94,6080000,93.1. 13.1 Division hygiène,ACHATS D'EMBALLAGES,1938268
1517,missing_centre_after_93to94,6080000,93.1. 13.2 Division sécurité,ACHATS D'EMBALLAGES,1938268
1518,invalid_required_fields,6080000,93.1.14.1 Pharmacie IB,ACHATS D'EMBALLAGES,None
1521,missing_centre_after_93to94,6242000,93.1.2.2.1 Bureau de la facturation,ENTRETIEN ET REPARATION DES BIENS MOBILIERS,3797730
1522,missing_centre_after_93to94,6242000,93.1.2.2.2 Bureau des entrées,ENTRETIEN ET REPARATION DES BIENS MOBILIERS,3797730
1528,missing_centre_after_93to94,6241000,"93.1. 12.2 Division génie-civil (infrastructures, etc)",ENTRETIEN ET REPARATION DES BIENS IMMOBILIERS,13047665
1529,missing_centre_after_93to94,6241000,93.1. 12.3 Division biomédicale,ENTRETIEN ET REPARATION DES BIENS IMMOBILIERS,7828599
1530,missing_centre_after_93to94,6241000,93.1. 12.4 Cellule informatique et télécoms,ENTRETIEN ET REPARATION DES BIENS IMMOBILIERS,7828599
1531,missing_centre_after_93to94,6241000,93.1. 12.5 magasin STM,ENTRETIEN ET REPARATION DES BIENS IMMOBILIERS,23485797
1532,missing_centre_after_93to94,6241000,93.1. 13.1 Division hygiène,ENTRETIEN ET REPARATION DES BIENS IMMOBILIERS,13887420
1533,missing_centre_after_93to94,6241000,93.1. 13.2 Division sécurité,ENTRETIEN ET REPARATION DES BIENS IMMOBILIERS,13887420
1535,missing_centre_after_93to94,6280000,93.1.2.2.1 Bureau de la facturation,FRAIS DE  TELECOMMUNICATIONS,801445
1536,missing_centre_after_93to94,6280000,93.1.2.2.2 Bureau des entrées,FRAIS DE  TELECOMMUNICATIONS,801445
1541,missing_centre_after_93to94,6581000,93.1.1.2.1 CA,FONCTIONNEMENT DU CA ET AUTRES ORGANES,7980000
1552,missing_centre_after_93to94,6581000,93.1.6.3 Division recouvrement,FONCTIONNEMENT DU CA ET AUTRES ORGANES,100000
1553,missing_centre_after_93to94,6581000,93.1. 12.5 magasin STM,FONCTIONNEMENT DU CA ET AUTRES ORGANES,300000
1555,invalid_required_fields,6581000,93.1.2.3.3 Parc automobile,FONCTIONNEMENT DU CA ET AUTRES ORGANES,None
1558,invalid_required_fields,6581000,93.3.21.1 Stérilisation Bloc,FONCTIONNEMENT DU CA ET AUTRES ORGANES,None
1561,missing_centre_after_93to94,6222000,93.1. 12.5 magasin STM,LOCATIONS DE BATIMENTS,700000
1564,missing_centre_after_93to94,6582000,93.1.9.3 Division accueil et orientation,DONS (APPUIS),1308000
1565,invalid_required_fields,6582000,93.1.1.1 Secrétariat Direction,DONS (APPUIS),None
1567,invalid_required_fields,6582000,93.3.10.2 hospitalisations Pédiatrie,DONS (APPUIS),None
1569,invalid_required_fields,6582000,93.3.10.3 actes Pédiatrie,DONS (APPUIS),None
1571,invalid_required_fields,6582000,93.3.19.2 Hospitalisations ORL,DONS (APPUIS),None
1572,invalid_required_fields,6582000,93.3.19.3 actes ORL,DONS (APPUIS),None
1573,missing_centre_after_93to94,6383000,93.1.9.5 MAGAL,FRAIS D'ORGANISATION DU GRAND MAGAL,68266408
1575,invalid_required_fields,6270000,93.1.15 Banque de sang,"PUBLICITES, PUBLICATIONS ET RELATIONS PUBLIQUES",None
1580,invalid_required_fields,6330000,93.3.10.1 consultations Pédiatrie,FRAIS DE FORMATION DU PERSONNEL,None
1581,missing_centre_after_93to94,6330000,93.1.5.2.1 Administration du personnel,FRAIS DE FORMATION DU PERSONNEL,360000
1582,invalid_required_fields,6330000,93.1.1.1 Secrétariat Direction,FRAIS DE FORMATION DU PERSONNEL,None
1589,missing_centre_after_93to94,6330000,93. 3.17.4 Actes Gynécologie Obstétrique,FRAIS DE FORMATION DU PERSONNEL,139737
1592,missing_centre_after_93to94,6330000,93.3.2.3 hospitalisation Anesthesie Réanimation,FRAIS DE FORMATION DU PERSONNEL,422468
1594,missing_centre_after_93to94,6330000,93.2.3.2Radio standard,FRAIS DE FORMATION DU PERSONNEL,120000
1598,missing_centre_after_93to94,6330000,93.1.9.3 Division accueil et orientation,FRAIS DE FORMATION DU PERSONNEL,80000
1602,invalid_required_fields,6330000,93.1.3.1 Secrétaire CG,FRAIS DE FORMATION DU PERSONNEL,None
1604,invalid_required_fields,6330000,93.1.3.3 division suivi budgétaire,FRAIS DE FORMATION DU PERSONNEL,None
1612,missing_centre_after_93to94,6330000,93.1.2.2.1 Bureau de la facturation,FRAIS DE FORMATION DU PERSONNEL,54350
1613,missing_centre_after_93to94,6330000,93.1.2.2.2 Bureau des entrées,FRAIS DE FORMATION DU PERSONNEL,54350
1619,invalid_required_fields,6810000,93.3.8.3 endoscopie,DOTATION AUX AMORTISSEMENTS,None
1629,missing_centre_after_93to94,6810000,93. 3.17.4 Actes Gynécologie Obstétrique,DOTATION AUX AMORTISSEMENTS,1051319
1631,invalid_required_fields,6810000,93.3.20.2 Hospitalisations Ophtalmologie,DOTATION AUX AMORTISSEMENTS,None
1636,missing_centre_after_93to94,6810000,93.2.3.2Radio standard,DOTATION AUX AMORTISSEMENTS,1777201
1653,invalid_required_fields,6810000,93.1.14.1 Pharmacie IB,DOTATION AUX AMORTISSEMENTS,None
1657,missing_centre_after_93to94,6810000,93.3.2.3 hospitalisation Anesthesie Réanimation,DOTATION AUX AMORTISSEMENTS,404139
1659,invalid_required_fields,6810000,93.3.3.2 Mise en Observations Consultations externes,DOTATION AUX AMORTISSEMENTS,None
1663,missing_centre_after_93to94,6810000,93.3.7.3 Actes Dermatologie,DOTATION AUX AMORTISSEMENTS,0
1668,missing_centre_after_93to94,6810000,93.3.6.5 Echocoeur,DOTATION AUX AMORTISSEMENTS,1865950
1674,invalid_required_fields,6810000,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,DOTATION AUX AMORTISSEMENTS,None
1680,missing_centre_after_93to94,6810000,93.1.1.2.1 CA,DOTATION AUX AMORTISSEMENTS,0
1682,missing_centre_after_93to94,6810000,93.1.1.2.3 CTE,DOTATION AUX AMORTISSEMENTS,0
1683,missing_centre_after_93to94,6810000,93.1.1.2.4 Commission de passation des marchés,DOTATION AUX AMORTISSEMENTS,0
1685,missing_centre_after_93to94,6810000,93.1.2.2.1 Bureau de la facturation,DOTATION AUX AMORTISSEMENTS,90507
1686,missing_centre_after_93to94,6810000,93.1.2.2.2 Bureau des entrées,DOTATION AUX AMORTISSEMENTS,90507
1687,invalid_required_fields,None,93.1.2.3.2 Buanderie,None,None
1691,missing_centre_after_93to94,6810000,93.1.6.2.1 Caisse dépenses,DOTATION AUX AMORTISSEMENTS,887910
1692,missing_centre_after_93to94,6810000,93.1.6.2.2 Caisse recettes (caisse principale),DOTATION AUX AMORTISSEMENTS,1775820
1693,missing_centre_after_93to94,6810000,93.1.6.3 Division recouvrement,DOTATION AUX AMORTISSEMENTS,444355
1698,invalid_required_fields,6810000,93.1.11.1 Brancardage,DOTATION AUX AMORTISSEMENTS,None
1699,invalid_required_fields,6810000,93.1.11.2 Division qualité ,DOTATION AUX AMORTISSEMENTS,None
1701,invalid_required_fields,6810000,93.1.11.4.1 CLIN,DOTATION AUX AMORTISSEMENTS,None
1702,invalid_required_fields,6810000,93.1.11.4.2 Comité 5S,DOTATION AUX AMORTISSEMENTS,None
1704,invalid_required_fields,6810000,93.1.9.2 Cellule de communication,DOTATION AUX AMORTISSEMENTS,None
1705,missing_centre_after_93to94,6810000,93.1.9.3 Division accueil et orientation,DOTATION AUX AMORTISSEMENTS,124895
1706,invalid_required_fields,6810000,93.1.9.4 Prise en charge des Cas sociaux,DOTATION AUX AMORTISSEMENTS,None
1707,invalid_required_fields,6810000,93.1.9.5 MAGAL,DOTATION AUX AMORTISSEMENTS,None
1709,missing_centre_after_93to94,6810000,93.1.5.2.1 Administration du personnel,DOTATION AUX AMORTISSEMENTS,41632
1710,missing_centre_after_93to94,6810000,93.1.5.2.2 Gestion de la paie,DOTATION AUX AMORTISSEMENTS,62447
1711,invalid_required_fields,6810000,93.1.5.3.1 Bureau formation,DOTATION AUX AMORTISSEMENTS,None
1712,missing_centre_after_93to94,6810000,93.1.5.3.2 Gestion des carrières et des compétences,DOTATION AUX AMORTISSEMENTS,62447
1713,invalid_required_fields,6810000,93.1.5.3.3 CHST,DOTATION AUX AMORTISSEMENTS,None
1714,missing_centre_after_93to94,6810000,"93.1. 12.2 Division génie-civil (infrastructures, etc)",DOTATION AUX AMORTISSEMENTS,104079
1715,missing_centre_after_93to94,6810000,93.1. 12.5 magasin STM,DOTATION AUX AMORTISSEMENTS,187342
1716,missing_centre_after_93to94,6810000,93.1. 12.3 Division biomédicale,DOTATION AUX AMORTISSEMENTS,62447
1717,missing_centre_after_93to94,6810000,93.1. 12.4 Cellule informatique et télécoms,DOTATION AUX AMORTISSEMENTS,62447
1718,missing_centre_after_93to94,6810000,93.1. 13.1 Division hygiène,DOTATION AUX AMORTISSEMENTS,208158
1719,missing_centre_after_93to94,6810000,93.1. 13.2 Division sécurité,DOTATION AUX AMORTISSEMENTS,208158
1725,missing_centre_after_93to94,6371300,93.1.2.2.1 Bureau de la facturation,RENUMERATION PRESTATION CULINAIRE,341825
1728,missing_centre_after_93to94,6371300,93.1.2.2.2 Bureau des entrées,RENUMERATION PRESTATION CULINAIRE,341825
1737,missing_centre_after_93to94,6371300,93.2.3.2Radio standard,RENUMERATION PRESTATION CULINAIRE,223190
1760,missing_centre_after_93to94,6371300,93.3.7.3 Actes Dermatologie,RENUMERATION PRESTATION CULINAIRE,9763
1765,missing_centre_after_93to94,6371300,93.3.6.5 Echocoeur,RENUMERATION PRESTATION CULINAIRE,1350208
1773,missing_centre_after_93to94,6371300,93. 3.17.4 Actes Gynécologie Obstétrique,RENUMERATION PRESTATION CULINAIRE,4908036
1778,missing_centre_after_93to94,6371300,93.3.2.3 hospitalisation Anesthesie Réanimation,RENUMERATION PRESTATION CULINAIRE,397029
1780,missing_centre_after_93to94,6371300,93.1.6.2.1 Caisse dépenses,RENUMERATION PRESTATION CULINAIRE,138108
1781,missing_centre_after_93to94,6371300,93.1.6.2.2 Caisse recettes (caisse principale),RENUMERATION PRESTATION CULINAIRE,276217
1782,missing_centre_after_93to94,6371300,93.1.6.3 Division recouvrement,RENUMERATION PRESTATION CULINAIRE,69116
1784,missing_centre_after_93to94,6371300,"93.1. 12.2 Division génie-civil (infrastructures, etc)",RENUMERATION PRESTATION CULINAIRE,98903
1785,missing_centre_after_93to94,6371300,93.1. 12.3 Division biomédicale,RENUMERATION PRESTATION CULINAIRE,164838
1786,missing_centre_after_93to94,6371300,93.1. 12.4 Cellule informatique et télécoms,RENUMERATION PRESTATION CULINAIRE,98903
1787,missing_centre_after_93to94,6371300,93.1. 12.5 magasin STM,RENUMERATION PRESTATION CULINAIRE,296708
1788,missing_centre_after_93to94,6371300,93.1. 13.1 Division hygiène,RENUMERATION PRESTATION CULINAIRE,310075
1789,missing_centre_after_93to94,6371300,93.1. 13.2 Division sécurité,RENUMERATION PRESTATION CULINAIRE,310075
1901,invalid_required_fields,None,None,None,2612379784
