excel_row,reason,compte,centre,designation,montant
5,invalid_required_fields,6611000,93.3.8.3 endoscopie,SALAIRES,None
15,missing_centre_after_93to94,6611000,93. 3.17.4 Actes Gynécologie Obstétrique,SALAIRES,19964107
17,invalid_required_fields,6611000,93.3.20.2 Hospitalisations Ophtalmologie,SALAIRES,None
22,missing_centre_after_93to94,6611000,93.2.3.2Radio standard,SALAIRES,17836547
41,missing_centre_after_93to94,6611000,93.3.2.3 hospitalisation Anesthesie Réanimation,SALAIRES,13147734
43,invalid_required_fields,6611000,93.3.3.2 Mise en Observations Consultations externes,SALAIRES,None
47,missing_centre_after_93to94,6611000,93.3.7.3 Actes Dermatologie,SALAIRES,349479
52,missing_centre_after_93to94,6611000,93.3.6.5 Echocoeur,SALAIRES,3139328
58,invalid_required_fields,6611000,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,SALAIRES,None
61,invalid_required_fields,6611000,93.1.1.2.1 CA,SALAIRES,None
62,invalid_required_fields,6611000,93.1.1.2.2 CME,SALAIRES,None
63,invalid_required_fields,6611000,93.1.1.2.3 CTE,SALAIRES,None
64,invalid_required_fields,6611000,93.1.1.2.4 Commission de passation des marchés,SALAIRES,None
66,missing_centre_after_93to94,6611000,93.1.2.2.1 Bureau de la facturation,SALAIRES,15228757
67,missing_centre_after_93to94,6611000,93.1.2.2.2 Bureau des entrées,SALAIRES,8228557
72,missing_centre_after_93to94,6611000,93.1.6.2.1 Caisse dépenses,SALAIRES,5353489
73,missing_centre_after_93to94,6611000,93.1.6.2.2 Caisse recettes (caisse principale),SALAIRES,14707535
74,missing_centre_after_93to94,6611000,93.1.6.3 Division recouvrement,SALAIRES,3680193
76,invalid_required_fields,6611000,93.1.3.2 division Comptabilité analytique,SALAIRES,None
77,invalid_required_fields,6611000,93.1.3.3 division suivi budgétaire,SALAIRES,None
79,invalid_required_fields,6611000,93.1.11.1 Brancardage,SALAIRES,None
80,invalid_required_fields,6611000,93.1.11.2 Division qualité ,SALAIRES,None
82,invalid_required_fields,6611000,93.1.11.4.1 CLIN,SALAIRES,None
83,invalid_required_fields,6611000,93.1.11.4.2 Comité 5S,SALAIRES,None
85,invalid_required_fields,6611000,93.1.9.2 Cellule de communication,SALAIRES,None
86,missing_centre_after_93to94,6611000,93.1.9.3 Division accueil et orientation,SALAIRES,3760964
87,invalid_required_fields,6611000,93.1.9.4 Prise en charge des Cas sociaux,SALAIRES,None
88,invalid_required_fields,6611000,93.1.9.5 MAGAL,SALAIRES,None
90,missing_centre_after_93to94,6611000,93.1.5.2.1 Administration du personnel,SALAIRES,968883
91,missing_centre_after_93to94,6611000,93.1.5.2.2 Gestion de la paie,SALAIRES,1453325
92,invalid_required_fields,6611000,93.1.5.3.1 Bureau formation,SALAIRES,None
93,missing_centre_after_93to94,6611000,93.1.5.3.2 Gestion des carrières et des compétences,SALAIRES,1453325
94,invalid_required_fields,6611000,93.1.5.3.3 CHST,SALAIRES,None
95,missing_centre_after_93to94,6611000,"93.1. 12.2 Division génie-civil (infrastructures, etc)",SALAIRES,5562019
96,missing_centre_after_93to94,6611000,93.1. 12.3 Division biomédicale,SALAIRES,3337212
97,missing_centre_after_93to94,6611000,93.1. 12.4 Cellule informatique et télécoms,SALAIRES,3337212
98,missing_centre_after_93to94,6611000,93.1. 12.5 magasin STM,SALAIRES,10011635
99,missing_centre_after_93to94,6611000,93.1. 13.1 Division hygiène,SALAIRES,4998185
100,missing_centre_after_93to94,6611000,93.1. 13.2 Division sécurité,SALAIRES,4998185
108,invalid_required_fields,6612000,93.3.8.3 endoscopie,RESPONSABILITE,None
118,missing_centre_after_93to94,6612000,93. 3.17.4 Actes Gynécologie Obstétrique,RESPONSABILITE,2580055
120,invalid_required_fields,6612000,93.3.20.2 Hospitalisations Ophtalmologie,RESPONSABILITE,None
125,missing_centre_after_93to94,6612000,93.2.3.2Radio standard,RESPONSABILITE,704942
142,invalid_required_fields,6612000,93.1.14.1 Pharmacie IB,RESPONSABILITE,None
146,missing_centre_after_93to94,6612000,93.3.2.3 hospitalisation Anesthesie Réanimation,RESPONSABILITE,1373517
148,invalid_required_fields,6612000,93.3.3.2 Mise en Observations Consultations externes,RESPONSABILITE,None
150,invalid_required_fields,6612000,93.3.7.1 consultations Dermatologie,RESPONSABILITE,None
151,invalid_required_fields,6612000,93.3.7.2 Hospitalisations Dermatologie,RESPONSABILITE,None
152,invalid_required_fields,6612000,93.3.7.3 Actes Dermatologie,RESPONSABILITE,None
157,missing_centre_after_93to94,6612000,93.3.6.5 Echocoeur,RESPONSABILITE,757908
163,invalid_required_fields,6612000,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,RESPONSABILITE,None
169,invalid_required_fields,6612000,93.1.1.2.1 CA,RESPONSABILITE,None
170,invalid_required_fields,6612000,93.1.1.2.2 CME,RESPONSABILITE,None
171,invalid_required_fields,6612000,93.1.1.2.3 CTE,RESPONSABILITE,None
172,invalid_required_fields,6612000,93.1.1.2.4 Commission de passation des marchés,RESPONSABILITE,None
174,missing_centre_after_93to94,6612000,93.1.2.2.1 Bureau de la facturation,RESPONSABILITE,1487016
175,missing_centre_after_93to94,6612000,93.1.2.2.2 Bureau des entrées,RESPONSABILITE,1487016
180,missing_centre_after_93to94,6612000,93.1.6.2.1 Caisse dépenses,RESPONSABILITE,1106556
181,missing_centre_after_93to94,6612000,93.1.6.2.2 Caisse recettes (caisse principale),RESPONSABILITE,2213112
182,missing_centre_after_93to94,6612000,93.1.6.3 Division recouvrement,RESPONSABILITE,553776
185,invalid_required_fields,6612000,93.1.3.3 division suivi budgétaire,RESPONSABILITE,None
187,invalid_required_fields,6612000,93.1.11.1 Brancardage,RESPONSABILITE,None
188,invalid_required_fields,6612000,93.1.11.2 Division qualité ,RESPONSABILITE,None
190,invalid_required_fields,6612000,93.1.11.4.1 CLIN,RESPONSABILITE,None
191,invalid_required_fields,6612000,93.1.11.4.2 Comité 5S,RESPONSABILITE,None
193,invalid_required_fields,6612000,93.1.9.2 Cellule de communication,RESPONSABILITE,None
194,missing_centre_after_93to94,6612000,93.1.9.3 Division accueil et orientation,RESPONSABILITE,360000
195,invalid_required_fields,6612000,93.1.9.4 Prise en charge des Cas sociaux,RESPONSABILITE,None
196,invalid_required_fields,6612000,93.1.9.5 MAGAL,RESPONSABILITE,None
198,missing_centre_after_93to94,6612000,93.1.5.2.1 Administration du personnel,RESPONSABILITE,277500
199,missing_centre_after_93to94,6612000,93.1.5.2.2 Gestion de la paie,RESPONSABILITE,416250
200,invalid_required_fields,6612000,93.1.5.3.1 Bureau formation,RESPONSABILITE,None
201,missing_centre_after_93to94,6612000,93.1.5.3.2 Gestion des carrières et des compétences,RESPONSABILITE,416250
202,invalid_required_fields,6612000,93.1.5.3.3 CHST,RESPONSABILITE,None
203,missing_centre_after_93to94,6612000,"93.1. 12.2 Division génie-civil (infrastructures, etc)",RESPONSABILITE,1050000
204,missing_centre_after_93to94,6612000,93.1. 12.3 Division biomédicale,RESPONSABILITE,630000
205,missing_centre_after_93to94,6612000,93.1. 12.4 Cellule informatique et télécoms,RESPONSABILITE,630000
206,missing_centre_after_93to94,6612000,93.1. 12.5 magasin STM,RESPONSABILITE,1890000
207,missing_centre_after_93to94,6612000,93.1. 13.1 Division hygiène,RESPONSABILITE,985000
208,missing_centre_after_93to94,6612000,93.1. 13.2 Division sécurité,RESPONSABILITE,985000
216,invalid_required_fields,6618000,93.3.8.3 endoscopie,ASTREINTE,None
226,missing_centre_after_93to94,6618000,93. 3.17.4 Actes Gynécologie Obstétrique,ASTREINTE,1207337
228,invalid_required_fields,6618000,93.3.20.2 Hospitalisations Ophtalmologie,ASTREINTE,None
233,missing_centre_after_93to94,6618000,93.2.3.2Radio standard,ASTREINTE,623639
239,invalid_required_fields,6618000,93.3.16.1 Séance ,ASTREINTE,None
250,invalid_required_fields,6618000,93.1.14.1 Pharmacie IB,ASTREINTE,None
254,missing_centre_after_93to94,6618000,93.3.2.3 hospitalisation Anesthesie Réanimation,ASTREINTE,262645
256,invalid_required_fields,6618000,93.3.3.2 Mise en Observations Consultations externes,ASTREINTE,None
258,invalid_required_fields,6618000,93.3.7.1 consultations Dermatologie,ASTREINTE,None
259,invalid_required_fields,6618000,93.3.7.2 Hospitalisations Dermatologie,ASTREINTE,None
260,invalid_required_fields,6618000,93.3.7.3 Actes Dermatologie,ASTREINTE,None
265,missing_centre_after_93to94,6618000,93.3.6.5 Echocoeur,ASTREINTE,621722
271,invalid_required_fields,6618000,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,ASTREINTE,None
276,invalid_required_fields,6618000,93.1.1.1 Secrétariat Direction,ASTREINTE,None
277,invalid_required_fields,6618000,93.1.1.2.1 CA,ASTREINTE,None
278,invalid_required_fields,6618000,93.1.1.2.2 CME,ASTREINTE,None
279,invalid_required_fields,6618000,93.1.1.2.3 CTE,ASTREINTE,None
280,invalid_required_fields,6618000,93.1.1.2.4 Commission de passation des marchés,ASTREINTE,None
282,missing_centre_after_93to94,6618000,93.1.2.2.1 Bureau de la facturation,ASTREINTE,91308
283,missing_centre_after_93to94,6618000,93.1.2.2.2 Bureau des entrées,ASTREINTE,91308
287,invalid_required_fields,6618000,93.1.6.1 Secrétariat ACP,ASTREINTE,None
288,invalid_required_fields,6618000,93.1.6.2.1 Caisse dépenses,ASTREINTE,None
289,invalid_required_fields,6618000,93.1.6.2.2 Caisse recettes (caisse principale),ASTREINTE,None
290,invalid_required_fields,6618000,93.1.6.3 Division recouvrement,ASTREINTE,None
292,invalid_required_fields,6618000,93.1.3.2 division Comptabilité analytique,ASTREINTE,None
293,invalid_required_fields,6618000,93.1.3.3 division suivi budgétaire,ASTREINTE,None
295,invalid_required_fields,6618000,93.1.11.1 Brancardage,ASTREINTE,None
296,invalid_required_fields,6618000,93.1.11.2 Division qualité ,ASTREINTE,None
298,invalid_required_fields,6618000,93.1.11.4.1 CLIN,ASTREINTE,None
299,invalid_required_fields,6618000,93.1.11.4.2 Comité 5S,ASTREINTE,None
301,invalid_required_fields,6618000,93.1.9.2 Cellule de communication,ASTREINTE,None
302,missing_centre_after_93to94,6618000,93.1.9.3 Division accueil et orientation,ASTREINTE,126000
303,invalid_required_fields,6618000,93.1.9.4 Prise en charge des Cas sociaux,ASTREINTE,None
304,invalid_required_fields,6618000,93.1.9.5 MAGAL,ASTREINTE,None
306,missing_centre_after_93to94,6618000,93.1.5.2.1 Administration du personnel,ASTREINTE,42000
307,missing_centre_after_93to94,6618000,93.1.5.2.2 Gestion de la paie,ASTREINTE,63000
308,invalid_required_fields,6618000,93.1.5.3.1 Bureau formation,ASTREINTE,None
309,missing_centre_after_93to94,6618000,93.1.5.3.2 Gestion des carrières et des compétences,ASTREINTE,63000
310,invalid_required_fields,6618000,93.1.5.3.3 CHST,ASTREINTE,None
311,missing_centre_after_93to94,6618000,"93.1. 12.2 Division génie-civil (infrastructures, etc)",ASTREINTE,105000
312,missing_centre_after_93to94,6618000,93.1. 12.3 Division biomédicale,ASTREINTE,63000
313,missing_centre_after_93to94,6618000,93.1. 12.4 Cellule informatique et télécoms,ASTREINTE,63000
314,missing_centre_after_93to94,6618000,93.1. 12.5 magasin STM,ASTREINTE,189000
315,invalid_required_fields,6618000,93.1. 13.1 Division hygiène,ASTREINTE,None
316,invalid_required_fields,6618000,93.1. 13.2 Division sécurité,ASTREINTE,None
317,invalid_required_fields,6618000,93.1.7.1 Magasin CM,ASTREINTE,None
318,invalid_required_fields,6618000,93.1.7.2 Comptabilité des matières S,ASTREINTE,None
324,missing_centre_after_93to94,6041100,93.3.2.3 hospitalisation Anesthesie Réanimation,MEDICAMENT ET CONSOMMABLE,2774266
337,missing_centre_after_93to94,6041100,93. 3.17.4 Actes Gynécologie Obstétrique,MEDICAMENT ET CONSOMMABLE,5112192
339,invalid_required_fields,6041100,93.3.20.2 Hospitalisations Ophtalmologie,MEDICAMENT ET CONSOMMABLE,None
344,missing_centre_after_93to94,6041100,93.2.3.2Radio standard,MEDICAMENT ET CONSOMMABLE,8404437
361,invalid_required_fields,6041100,93.1.14.1 Pharmacie IB,MEDICAMENT ET CONSOMMABLE,None
364,invalid_required_fields,6041100,93.3.3.2 Mise en Observations Consultations externes,MEDICAMENT ET CONSOMMABLE,None
368,missing_centre_after_93to94,6041100,93.3.7.3 Actes Dermatologie,MEDICAMENT ET CONSOMMABLE,39226
373,missing_centre_after_93to94,6041100,93.3.6.5 Echocoeur,MEDICAMENT ET CONSOMMABLE,1391801
379,invalid_required_fields,6041100,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,MEDICAMENT ET CONSOMMABLE,None
385,invalid_required_fields,6041100,93.1.1.2.1 CA,MEDICAMENT ET CONSOMMABLE,None
386,invalid_required_fields,6041100,93.1.1.2.2 CME,MEDICAMENT ET CONSOMMABLE,None
387,invalid_required_fields,6041100,93.1.1.2.3 CTE,MEDICAMENT ET CONSOMMABLE,None
388,invalid_required_fields,6041100,93.1.1.2.4 Commission de passation des marchés,MEDICAMENT ET CONSOMMABLE,None
390,missing_centre_after_93to94,6041100,93.1.2.2.1 Bureau de la facturation,MEDICAMENT ET CONSOMMABLE,7870
391,missing_centre_after_93to94,6041100,93.1.2.2.2 Bureau des entrées,MEDICAMENT ET CONSOMMABLE,7870
396,missing_centre_after_93to94,6041100,93.1.6.2.1 Caisse dépenses,MEDICAMENT ET CONSOMMABLE,1378
397,missing_centre_after_93to94,6041100,93.1.6.2.2 Caisse recettes (caisse principale),MEDICAMENT ET CONSOMMABLE,2755
398,missing_centre_after_93to94,6041100,93.1.6.3 Division recouvrement,MEDICAMENT ET CONSOMMABLE,689
401,invalid_required_fields,6041100,93.1.3.3 division suivi budgétaire,MEDICAMENT ET CONSOMMABLE,None
402,invalid_required_fields,6041100,93.1.4.1 Audit interne,MEDICAMENT ET CONSOMMABLE,None
404,invalid_required_fields,6041100,93.1.11.2 Division qualité ,MEDICAMENT ET CONSOMMABLE,None
406,invalid_required_fields,6041100,93.1.11.4.1 CLIN,MEDICAMENT ET CONSOMMABLE,None
407,invalid_required_fields,6041100,93.1.11.4.2 Comité 5S,MEDICAMENT ET CONSOMMABLE,None
409,invalid_required_fields,6041100,93.1.9.2 Cellule de communication,MEDICAMENT ET CONSOMMABLE,None
410,missing_centre_after_93to94,6041100,93.1.9.3 Division accueil et orientation,MEDICAMENT ET CONSOMMABLE,472463
411,invalid_required_fields,6041100,93.1.9.4 Prise en charge des Cas sociaux,MEDICAMENT ET CONSOMMABLE,None
412,invalid_required_fields,6041100,93.1.9.5 MAGAL,MEDICAMENT ET CONSOMMABLE,None
414,missing_centre_after_93to94,6041100,93.1.5.2.1 Administration du personnel,MEDICAMENT ET CONSOMMABLE,1500
415,missing_centre_after_93to94,6041100,93.1.5.2.2 Gestion de la paie,MEDICAMENT ET CONSOMMABLE,2250
416,invalid_required_fields,6041100,93.1.5.3.1 Bureau formation,MEDICAMENT ET CONSOMMABLE,None
417,missing_centre_after_93to94,6041100,93.1.5.3.2 Gestion des carrières et des compétences,MEDICAMENT ET CONSOMMABLE,2250
418,invalid_required_fields,6041100,93.1.5.3.3 CHST,MEDICAMENT ET CONSOMMABLE,None
419,missing_centre_after_93to94,6041100,"93.1. 12.2 Division génie-civil (infrastructures, etc)",MEDICAMENT ET CONSOMMABLE,48950
420,missing_centre_after_93to94,6041100,93.1. 12.3 Division biomédicale,MEDICAMENT ET CONSOMMABLE,29370
421,missing_centre_after_93to94,6041100,93.1. 12.4 Cellule informatique et télécoms,MEDICAMENT ET CONSOMMABLE,29370
422,missing_centre_after_93to94,6041100,93.1. 12.5 magasin STM,MEDICAMENT ET CONSOMMABLE,88110
423,missing_centre_after_93to94,6041100,93.1. 13.1 Division hygiène,MEDICAMENT ET CONSOMMABLE,74175
424,missing_centre_after_93to94,6041100,93.1. 13.2 Division sécurité,MEDICAMENT ET CONSOMMABLE,74175
427,invalid_required_fields,6041100,93.1.8.1 SIH,MEDICAMENT ET CONSOMMABLE,None
428,invalid_required_fields,6041100,93.1.8.2 Division des archives,MEDICAMENT ET CONSOMMABLE,None
437,invalid_required_fields,6631200,93.3.8.3 endoscopie,INDEMNITES DE TRANSPORT,None
447,missing_centre_after_93to94,6631200,93. 3.17.4 Actes Gynécologie Obstétrique,INDEMNITES DE TRANSPORT,1010592
449,invalid_required_fields,6631200,93.3.20.2 Hospitalisations Ophtalmologie,INDEMNITES DE TRANSPORT,None
454,missing_centre_after_93to94,6631200,93.2.3.2Radio standard,INDEMNITES DE TRANSPORT,123167
457,invalid_required_fields,6631200,93.3.15.1 Consultations Orthopédie,INDEMNITES DE TRANSPORT,None
458,invalid_required_fields,6631200,93.3.15.2 Hospitalisations Orthopédie,INDEMNITES DE TRANSPORT,None
459,invalid_required_fields,6631200,93.3.15.3 Actes chirurgicaux Orthopédie,INDEMNITES DE TRANSPORT,None
471,invalid_required_fields,6631200,93.1.14.1 Pharmacie IB,INDEMNITES DE TRANSPORT,None
475,missing_centre_after_93to94,6631200,93.3.2.3 hospitalisation Anesthesie Réanimation,INDEMNITES DE TRANSPORT,96207
477,invalid_required_fields,6631200,93.3.3.2 Mise en Observations Consultations externes,INDEMNITES DE TRANSPORT,None
479,invalid_required_fields,6631200,93.3.7.1 consultations Dermatologie,INDEMNITES DE TRANSPORT,None
480,invalid_required_fields,6631200,93.3.7.2 Hospitalisations Dermatologie,INDEMNITES DE TRANSPORT,None
481,invalid_required_fields,6631200,93.3.7.3 Actes Dermatologie,INDEMNITES DE TRANSPORT,None
